거래금액,거래유형,건축년도,년,동,등기일자,매도자,매수자,법정동,아파트,월,일,전용면적,중개사소재지,지번,지역코드,층,해제사유발생일,해제여부
"13,900",중개거래,1995,2024,,,개인,개인,북신동,진우마리나타운,4,6,59.99,경남 통영시,697,48220,12,,
"26,300",중개거래,2004,2024,,,개인,개인,무전동,한진로즈힐1차,4,9,77.958,경남 통영시,1054-2,48220,7,,
"13,700",중개거래,1991,2024,,,개인,개인,미수동,동신1차,4,7,79.29,경남 통영시,292,48220,13,,
"9,300",중개거래,1996,2024,,,개인,개인,미수동,동신2차,4,7,56.21,경남 통영시,292-107,48220,11,,
"7,700",중개거래,1996,2024,,,개인,개인,미수동,동신2차,4,10,38.75,경남 통영시,292-107,48220,7,,
"8,900",중개거래,1996,2024,,,개인,개인,미수동,동신2차,4,12,56.21,경남 통영시,292-107,48220,8,,
"8,000",중개거래,2002,2024,,,개인,개인,도남동,도남청솔,4,2,58.8,경남 통영시,410-1,48220,5,,
"6,800",직거래,1996,2024,,,법인,개인,도남동,통영성원(3동-5동),4,3,49.89,,484-4,48220,9,,
"3,650",중개거래,1988,2024,3호,24.04.08,개인,개인,도남동,종우,4,5,56.97,경남 통영시,388,48220,4,,
"15,000",중개거래,2000,2024,,,법인,개인,용남면 동달리,청구,4,4,84.975,경남 통영시,945-7,48220,4,,
"21,500",중개거래,2016,2024,,,개인,개인,용남면 동달리,미진이지비아2차,4,10,75.3262,경남 통영시,1436,48220,14,,
"19,500",중개거래,2000,2024,,,개인,개인,용남면 동달리,청구,4,11,134.85,경남 통영시,945-7,48220,1,,
"14,800",중개거래,2000,2024,,,개인,개인,용남면 동달리,청구,4,11,84.975,경남 통영시,945-7,48220,13,,
"11,800",중개거래,2000,2024,,,개인,개인,용남면 동달리,청구,4,15,60,경남 통영시,945-7,48220,11,,
"22,400",중개거래,2006,2024,,,개인,개인,광도면 죽림리,한선파라디움,4,3,84.9726,경남 통영시,1578-2,48220,12,,
"28,200",중개거래,2009,2024,,,개인,개인,광도면 죽림리,푸르지오3차,4,8,84.9635,경남 통영시,1575,48220,6,,
"37,500",직거래,2007,2024,,,개인,개인,광도면 죽림리,푸르지오1차,4,9,125.533,,1579,48220,3,,
"28,300",중개거래,2013,2024,,,개인,개인,광도면 죽림리,주영더팰리스3차,4,12,84.9713,경남 통영시,278-3,48220,11,,
"17,800",중개거래,2008,2024,,,개인,개인,광도면 죽림리,일성유수안1차,4,13,59.965,경남 통영시,292-35,48220,5,,
"23,500",중개거래,2018,2024,,,개인,개인,광도면 죽림리,코아루2단지,4,13,59.9186,경남 통영시,1604,48220,7,,
"13,000",중개거래,2010,2024,,,개인,개인,광도면 안정리,현대성우오스타2단지,4,2,84.94,경남 통영시,1076,48220,3,,
"31,800",중개거래,2019,2024,,,개인,개인,동금동,금성백조예미지,4,2,84.3848,경남 사천시,583,48240,16,,
"9,000",중개거래,1991,2024,,,기타,개인,동림동,서성파라토피아,4,4,84.98,경남 사천시,120,48240,6,,
"26,200",중개거래,2021,2024,,,개인,개인,동림동,가온에스펄,4,5,84.6702,경남 사천시,423,48240,10,,
"8,800",중개거래,1995,2024,,,개인,개인,벌리동,벌리주공2단지,4,8,58.14,경남 사천시,259,48240,12,,
"3,800",중개거래,1998,2024,,,개인,개인,벌리동,경상동네101,4,9,58.86,경남 사천시,22-8,48240,3,,
"7,200",중개거래,1995,2024,,,개인,개인,벌리동,벌리주공2단지,4,9,37.67,경남 사천시,259,48240,10,,
"30,000",중개거래,2021,2024,,,개인,개인,용강동,사천서희스타힐스,4,1,84.978,경남 사천시,925,48240,5,,
"13,800",중개거래,1992,2024,,,개인,개인,용강동,현대,4,4,71.175,경남 사천시,838,48240,11,,
"18,800",직거래,2018,2024,,24.04.05,법인,개인,용강동,탑클래스,4,5,81.2051,,923,48240,3,,
"17,500",중개거래,2013,2024,,,개인,개인,용강동,대경파미르,4,6,75.8984,경남 사천시,501,48240,11,,
"8,650",중개거래,1999,2024,,,개인,개인,용강동,용강주공1차,4,8,49.85,경남 사천시,837-1,48240,11,,
"26,800",중개거래,2021,2024,,,개인,개인,용강동,사천서희스타힐스,4,10,74.49,경남 사천시,925,48240,13,,
"6,000",중개거래,1993,2024,,,개인,개인,용강동,성은비룡타워,4,10,36.36,경남 사천시,814-3,48240,3,,
"21,300",중개거래,2013,2024,,,개인,개인,용강동,대경파미르,4,11,84.9996,경남 사천시,501,48240,13,,
"21,800",중개거래,2013,2024,,,개인,개인,용강동,대경파미르,4,14,84.9996,경남 사천시,501,48240,4,,
"5,500",중개거래,2001,2024,,,개인,개인,용강동,경상누리,4,15,56.41,경남 사천시,717,48240,3,,
"14,500",중개거래,2008,2024,,,개인,개인,향촌동,유진아르빌,4,11,83.66,경남 사천시,989-9,48240,4,,
"5,000",직거래,1992,2024,,,개인,개인,송포동,대륙타운,4,2,84.09,,276,48240,5,,
"7,200",중개거래,2000,2024,,,개인,개인,사천읍 선인리,대경,4,3,59.9825,경남 사천시,213,48240,5,,
"7,500",직거래,2000,2024,,,개인,개인,사천읍 선인리,대경,4,10,59.9825,,213,48240,5,,
"5,000",직거래,1991,2024,,,개인,개인,사천읍 선인리,신진3차,4,15,84.93,,300-1,48240,5,,
"6,500",중개거래,2001,2024,103,24.04.08,개인,개인,사천읍 사주리,대방빌리지,4,4,59.97,경남 사천시,460-1,48240,8,,
"7,500",중개거래,2001,2024,,,개인,개인,사천읍 사주리,대방빌리지,4,5,59.97,경남 사천시,460-1,48240,4,,
"24,500",중개거래,2018,2024,,,개인,개인,사천읍 사주리,사천꿈에그린,4,5,80.8787,경남 사천시,482,48240,13,,
"24,500",중개거래,2018,2024,,,개인,개인,사천읍 사주리,사천꿈에그린,4,7,80.9844,경남 사천시,482,48240,10,,
"24,500",중개거래,2018,2024,,,개인,개인,사천읍 사주리,사천꿈에그린,4,7,80.9844,경남 사천시,482,48240,10,24.04.07,O
"23,500",중개거래,2018,2024,,,개인,개인,사천읍 사주리,사천꿈에그린,4,9,80.8787,경남 사천시,482,48240,7,,
"12,500",중개거래,2000,2024,,,개인,개인,정동면 고읍리,청구,4,6,74.6,경남 사천시,546-1,48240,9,,
"10,000",중개거래,2005,2024,,,개인,개인,정동면 고읍리,토산아델리움2단지,4,8,59.7884,경남 사천시,601-2,48240,6,,
"10,000",중개거래,1998,2024,,,개인,개인,정동면 고읍리,사천한보3차,4,9,59.94,경남 사천시,570-1,48240,8,,
"40,000",중개거래,2020,2024,,,개인,개인,정동면 예수리,사천 KCC 스위첸,4,1,102.7962,경남 사천시,847,48240,12,,
"26,500",중개거래,2020,2024,,,개인,개인,정동면 예수리,사천 KCC 스위첸,4,3,84.8825,경남 사천시,847,48240,14,,
"25,500",중개거래,2020,2024,,,개인,개인,정동면 예수리,사천 KCC 스위첸,4,4,74.9812,경남 사천시,847,48240,13,,
"33,500",중개거래,2020,2024,,,개인,개인,정동면 예수리,사천 KCC 스위첸,4,5,84.9621,경남 사천시,847,48240,13,,
"19,700",중개거래,2020,2024,,,개인,개인,정동면 예수리,사천 KCC 스위첸,4,11,59.9544,경남 사천시,847,48240,10,,
"19,700",중개거래,2020,2024,,,개인,개인,정동면 예수리,사천 KCC 스위첸,4,11,59.9544,경남 사천시,847,48240,10,24.04.15,O
"12,300",중개거래,1994,2024,,,개인,개인,정동면 풍정리,삼성,4,2,84.93,경남 사천시,388-1,48240,12,,
"20,800",중개거래,2018,2024,,,개인,개인,사남면 유천리,사천흥한에르가,4,9,74.97,경남 사천시,928,48240,14,,
"18,000",중개거래,2006,2024,,,개인,개인,사남면 월성리,사천푸르지오,4,1,84.9817,경남 사천시,451,48240,9,,
"19,000",직거래,2006,2024,105,24.04.08,개인,개인,사남면 월성리,사천푸르지오,4,8,84.9817,,451,48240,10,,
"14,100",중개거래,2006,2024,,,개인,개인,사남면 월성리,사천푸르지오,4,12,59.6447,경남 사천시,451,48240,3,,
"7,000",중개거래,2005,2024,,,개인,개인,용현면 신복리,동강아뜨리에,4,11,59.3343,경남 사천시,7-1,48240,11,,
"16,000",중개거래,2011,2024,,,개인,개인,용현면 덕곡리,덕산아내,4,9,76.6671,경남 사천시,559,48240,4,,
"5,800",직거래,1992,2024,1,24.04.08,개인,개인,곤양면 송전리,유덕타워,4,8,68.52,,252-1,48240,4,,
"24,000",직거래,2017,2024,,,개인,개인,동상동,김해캐슬아리스타궁,4,9,84.5284,,1117,48250,6,,
"24,500",중개거래,2005,2024,,,개인,개인,동상동,롯데캐슬가야1단지,4,13,84.9895,경남 김해시,1099,48250,6,,
"7,600",중개거래,1989,2024,,24.04.01,개인,개인,봉황동,부림맨션,4,1,73.44,경남 김해시,342,48250,5,,
"44,300",중개거래,2017,2024,,,개인,개인,봉황동,e편한세상봉황역,4,5,84.8249,경남 김해시,886,48250,16,,
"42,000",중개거래,2017,2024,,,개인,개인,봉황동,e편한세상봉황역,4,12,84.8333,경남 김해시,886,48250,25,,
"21,000",중개거래,2013,2024,,,개인,개인,구산동,일동미라주,4,1,59.9715,경남 김해시,1074,48250,9,,
"11,900",중개거래,2001,2024,,,개인,개인,구산동,동원,4,3,49.915,경남 김해시,1052-3,48250,22,,
"40,000",중개거래,2007,2024,,,개인,개인,구산동,한라비발디,4,3,127.1628,경남 김해시,576,48250,14,,
"35,000",중개거래,2013,2024,,,개인,개인,구산동,구산이진캐스빌1단지,4,5,84.9958,경남 김해시,1077,48250,17,,
"16,400",중개거래,2001,2024,,,개인,개인,구산동,동원,4,9,59.982,경남 김해시,1052-3,48250,9,,
"27,000",중개거래,2013,2024,,,개인,개인,구산동,일동미라주,4,11,84.9155,경남 김해시,1074,48250,14,,
"21,200",직거래,2006,2024,507동,24.04.02,개인,개인,삼계동,분성마을5단지푸르지오,4,2,84.9378,,1410-2,48250,10,,
"9,900",중개거래,2003,2024,,,개인,개인,삼계동,화정마을부영6차,4,2,49.842,경남 김해시,1435,48250,14,,
"35,900",중개거래,2021,2024,,,개인,개인,삼계동,삼계한라비발디센텀시티,4,3,75.7607,경남 김해시,1549,48250,2,,
"23,500",직거래,2019,2024,,,개인,개인,삼계동,삼계서희스타힐스,4,3,59.9633,,1545,48250,14,,
"34,500",직거래,2004,2024,401,24.04.04,개인,개인,삼계동,화정마을아이파크가야,4,4,101.967,,1439-5,48250,17,,
"17,500",중개거래,2005,2024,,,개인,개인,삼계동,분성마을4단지한솔솔파크,4,5,77.4926,경남 김해시,1428-5,48250,5,,
"19,500",중개거래,2019,2024,,,개인,개인,삼계동,삼계서희스타힐스,4,5,59.9738,경남 김해시,1545,48250,2,,
"16,500",중개거래,2002,2024,,,개인,개인,삼계동,화정마을부영3차,4,5,84.9814,경남 김해시,1439-6,48250,12,,
"21,800",중개거래,2005,2024,,,개인,개인,삼계동,분성마을4단지한솔솔파크,4,6,84.9902,경남 김해시,1428-5,48250,15,,
"17,100",중개거래,2002,2024,,,개인,개인,삼계동,화정마을부영2차,4,6,84.9814,경남 김해시,1439-2,48250,19,,
"13,800",중개거래,2005,2024,,,개인,개인,삼계동,김해북부7차부영,4,8,59.8404,경남 김해시,1428-2,48250,18,,
"10,900",중개거래,2003,2024,,,법인,개인,삼계동,화정마을부영6차,4,9,49.842,경남 김해시,1435,48250,13,,
"16,600",중개거래,2005,2024,,,개인,개인,삼계동,김해북부7차부영,4,9,84.7888,경남 김해시,1428-2,48250,4,,
"10,900",중개거래,2003,2024,,,개인,개인,삼계동,화정마을부영6차,4,9,49.842,경남 김해시,1435,48250,12,,
"10,500",중개거래,2003,2024,,,개인,개인,삼계동,화정마을부영6차,4,9,49.842,경남 김해시,1435,48250,15,,
"16,700",중개거래,2002,2024,,,개인,개인,삼계동,화정마을부영3차,4,11,84.9814,경남 김해시,1439-6,48250,5,,
"23,900",중개거래,2002,2024,,,개인,개인,삼계동,화정마을부영1차,4,11,84.9814,경남 김해시,1439-4,48250,11,,
"26,700",직거래,2023,2024,,,개인,개인,삼계동,삼계삼정그린코아더베스트,4,11,60.969,,1561,48250,10,,
"19,500",중개거래,2013,2024,,,개인,개인,삼계동,김해장신대역양우내안애,4,13,73.5277,경남 김해시,1521,48250,8,,
"54,250",중개거래,2022,2024,,,개인,개인,내동,연지공원푸르지오,4,2,84.969,경남 김해시,121-2,48250,17,,
"11,500",직거래,1990,2024,,,개인,개인,내동,홍익,4,8,59.78,,121-1,48250,6,,
"21,300",직거래,1995,2024,,,개인,개인,내동,현대1차,4,8,84.96,,1132-4,48250,11,,
"21,800",중개거래,1996,2024,,,개인,개인,내동,삼성,4,11,84.996,경남 김해시,1137-2,48250,2,,
"26,200",중개거래,1998,2024,,,개인,개인,내동,김해내외2차동아,4,13,84.99,경남 김해시,1125-3,48250,13,,
"14,000",중개거래,2003,2024,,,개인,개인,외동,풍림2차,4,1,84.57,경남 김해시,518-13,48250,5,,
"15,600",중개거래,1997,2024,,,개인,개인,외동,덕산베스트타운,4,1,59.958,경남 김해시,1260-1,48250,8,,
"13,400",중개거래,1999,2024,,,개인,개인,외동,일동한신,4,1,59.98,경남 김해시,883,48250,1,,
"15,500",중개거래,1999,2024,,,개인,개인,외동,일동한신,4,1,72.33,경남 김해시,883,48250,14,,
"12,900",중개거래,1999,2024,,,개인,개인,외동,일동한신,4,2,59.98,경남 김해시,883,48250,4,,
"15,200",중개거래,1995,2024,302,24.04.02,개인,개인,외동,내외대동한마음,4,2,59.63,경남 김해시,1251,48250,7,,
"18,000",중개거래,1995,2024,,,개인,개인,외동,서광,4,3,59.8,경남 김해시,1260-3,48250,14,,
"13,500",중개거래,1996,2024,,,개인,개인,외동,뜨란채,4,3,59.99,경남 김해시,1250-1,48250,15,,
"7,500",중개거래,1998,2024,320,24.04.05,개인,개인,외동,한국2,4,3,27.648,경남 김해시,1249-4,48250,4,,
"14,500",중개거래,1998,2024,,,개인,개인,외동,한국2,4,4,59.946,경남 김해시,1249-4,48250,13,,
"14,000",중개거래,1996,2024,314,24.04.04,법인,개인,외동,뜨란채,4,4,59.99,경남 김해시,1250-1,48250,2,,
"14,300",중개거래,1995,2024,,,개인,개인,외동,내외대동한마음,4,4,59.63,경남 김해시,1251,48250,6,,
"14,900",중개거래,1997,2024,,,개인,개인,외동,덕산베스트타운,4,7,59.958,경남 김해시,1260-1,48250,9,,
"12,700",중개거래,1997,2024,,,개인,개인,외동,한국,4,7,49.56,경남 김해시,1261-9,48250,8,,
"14,250",중개거래,1997,2024,,,개인,개인,외동,한국,4,8,49.35,경남 김해시,1261-9,48250,10,,
"14,600",중개거래,1998,2024,,,개인,개인,외동,한국2,4,8,59.946,경남 김해시,1249-4,48250,14,,
"10,100",중개거래,1997,2024,,,개인,개인,외동,한국,4,10,39.6,경남 김해시,1261-9,48250,5,,
"13,900",중개거래,1995,2024,,,법인,개인,외동,동일,4,10,59.85,경남 김해시,1261-1,48250,1,,
"9,750",중개거래,1993,2024,,,개인,개인,외동,조흥그린타운,4,12,59.34,경남 김해시,283,48250,2,,
"16,800",중개거래,1999,2024,,,개인,개인,외동,일동한신,4,13,84.94,경남 김해시,883,48250,4,,
"13,400",중개거래,1997,2024,,,개인,개인,외동,한국,4,13,49.35,경남 김해시,1261-9,48250,4,,
"14,200",중개거래,2001,2024,,,개인,개인,삼정동,청구하이트빌라,4,10,84.36,경남 김해시,652-6,48250,9,,
"12,400",중개거래,1994,2024,,,개인,개인,어방동,대우유토피아,4,1,77.56,경남 김해시,499,48250,11,,
"23,400",중개거래,1997,2024,,,개인,개인,어방동,우신그린피아,4,1,98.82,경남 김해시,458-1,48250,13,,
"18,500",중개거래,1997,2024,,,개인,개인,어방동,우신그린피아,4,6,98.82,경남 김해시,458-1,48250,10,,
"11,000",중개거래,1994,2024,,,법인,개인,어방동,대우유토피아,4,6,84.54,경남 김해시,499,48250,1,,
"10,000",직거래,1996,2024,,,개인,개인,어방동,어방화인아파트,4,10,59.84,,577,48250,12,,
"9,000",중개거래,1990,2024,,,개인,개인,삼방동,대동,4,1,65.57,경남 김해시,193,48250,4,,
"13,000",중개거래,2015,2024,,,개인,개인,삼방동,백송,4,5,53.9496,경남 김해시,173-2,48250,7,,
"15,500",중개거래,1991,2024,,,개인,개인,삼방동,동성,4,11,59.94,경남 김해시,189,48250,3,,
"14,300",중개거래,1991,2024,,,개인,개인,삼방동,동성,4,13,59.94,경남 김해시,189,48250,4,,
"10,000",중개거래,1998,2024,,,개인,개인,안동,한일,4,5,59.76,경남 김해시,333,48250,8,,
"20,000",직거래,2016,2024,102동,24.04.02,개인,개인,내덕동,내덕 서희스타힐스 아파트,4,1,59.9142,,775,48250,11,,
"22,800",중개거래,2016,2024,,,개인,개인,내덕동,내덕 서희스타힐스 아파트,4,8,74.6002,경남 김해시,775,48250,15,,
"10,950",중개거래,2003,2024,,,개인,개인,부곡동,석봉마을8단지부영14차,4,4,59.9888,경남 김해시,1169,48250,5,,
"16,700",중개거래,2004,2024,,,개인,개인,부곡동,석봉마을4단지부영아파트,4,4,80.8839,경남 김해시,1167,48250,10,,
"19,000",중개거래,2004,2024,,,개인,개인,부곡동,월산마을13단지푸르지오1차,4,5,75.1787,경남 창원시의창구,806-6,48250,2,,
"22,000",중개거래,2004,2024,,,개인,개인,부곡동,월산마을13단지푸르지오1차,4,6,84.9292,경남 김해시,806-6,48250,18,,
"14,400",중개거래,2004,2024,,,개인,개인,부곡동,석봉마을4단지부영아파트,4,8,80.8839,경남 김해시,1167,48250,14,,
"12,500",중개거래,2004,2024,,,법인,개인,부곡동,월산마을8단지부영아파트,4,9,80.8839,경남 김해시,881-2,48250,11,,
"15,000",직거래,2004,2024,,,법인,개인,부곡동,석봉마을4단지부영아파트,4,9,80.8839,,1167,48250,6,,
"17,500",중개거래,2004,2024,,,개인,개인,부곡동,월산마을13단지푸르지오1차,4,10,75.1787,경남 김해시,806-6,48250,3,,
"12,000",중개거래,2004,2024,,,개인,개인,부곡동,월산마을4-1단지부영18차,4,11,80.8839,경남 김해시,800-3,48250,5,,
"8,650",중개거래,2002,2024,,,개인,개인,부곡동,월산마을1단지부영13차,4,12,47.382,경남 김해시,801-2,48250,8,,
